New log file - 2025-05-26 03:26:15
================================ Calibration ================================
Calibration data filenames: ['P4_S17/anonymized/auditoryAphasia_HP_350_Block1_Run1.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block1_Run2.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block1_Run3.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block1_Run4.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block1_Run5.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block1_Run6.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block2_Run1.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block2_Run2.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block2_Run3.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block2_Run4.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block2_Run5.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block2_Run6.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block3_Run1.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block3_Run2.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block3_Run3.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block3_Run4.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block3_Run5.vhdr', 'P4_S17/anonymized/auditoryAphasia_HP_350_Block3_Run6.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (8448, 124)
y.shape (epochs,): (8448,)
----------------------------------------------------------------------
n_calibration_trials: 108
n_calibration_epochs: 8448
with the per-run iteration structure:
[[ 8 15  8 15 15 15]
 [10  9 15 15  8 15]
 [ 8  9 15 15 15 10]
 [ 8 15 13 15 15  8]
 [15  8 15 12 15 15]
 [15 15 15 15 11 15]
 [ 8  8 15  8 15 15]
 [ 8 15  8 15 15 15]
 [15 15 15 15 15  8]
 [15 11 15 15 15 15]
 [15 15  8 13 10 15]
 [15  9 11 15 15 15]
 [15 15 12 15 15 15]
 [ 8 15 15  8 11 15]
 [ 8 15 15 15 15 15]
 [ 8 15 13 15 15 15]
 [ 8  9 10 15 15 15]
 [15 15 15 15  8 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P4_S18/anonymized/auditoryAphasia_HP_350_Block1_Run1.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block1_Run2.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block1_Run3.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block1_Run4.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block1_Run5.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block1_Run6.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block2_Run1.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block2_Run2.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block2_Run3.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block2_Run4.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block2_Run5.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block2_Run6.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block3_Run1.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block3_Run2.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block3_Run3.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block3_Run4.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block3_Run5.vhdr', 'P4_S18/anonymized/auditoryAphasia_HP_350_Block3_Run6.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 108
n_online_epochs 8496
with the per-run iteration structure:
[[ 8 10  8 15  8 15]
 [15 15  9 15 15 15]
 [10 15  8 14 15 15]
 [15 15 15  9 15  9]
 [15 15 15 13 15 15]
 [15  9 15 15 15  8]
 [15  8 15 15 15  8]
 [15 15  8 15 15 15]
 [15 15 15 15 15 15]
 [15  8 15 15 15 15]
 [10 15 10 15 15 15]
 [15 15 15 15 15 14]
 [ 8  8 10 15 15 15]
 [ 9  8 15 15  8 15]
 [ 8 15 15 15 15  9]
 [ 8 15  8 15 14  9]
 [11 13 15  8 11 15]
 [15 15 15 15 15 12]]
Online simulation starts
Number of online trials: 108, which is 18.0 runs
62 	| [101] 	| -1.9383549480044313 	| -1.7823751431693702 	| -1.7196482160575373
63 	| [102] 	| -4.014324398121245 	| -2.0767696048668807 	| -2.077668988555562
64 	| [103] 	| -0.06487214047868828 	| -1.4000046767593632 	| -1.378967358969213
65 	| [116] 	| -0.17535367224301512 	| -0.1424897294547378 	| -0.15143665338630996
66 	| [105] 	| -4.390889199571982 	| -3.777567475264337 	| -3.960400581079478
67 	| [104] 	| -1.7061858059406159 	| -1.3607239641331805 	| -1.3048004161851616
68 	| [102] 	| -1.458441247133505 	| -1.5424285205133537 	| -1.605743749379403
69 	| [116] 	| -2.7666721657649793 	| -2.38844391780808 	| -2.5554304762059425
70 	| [101] 	| -0.2961021888424551 	| -0.8509683624339907 	| -0.7305063432943302
71 	| [103] 	| 0.28571362897800734 	| -1.9929502065337052 	| -1.973590808211804
72 	| [105] 	| -1.4281775053829007 	| -1.6722682000768805 	| -1.7479539070466243
73 	| [104] 	| -4.658006651368472 	| -2.2679181495548275 	| -2.2310115478530923
74 	| [102] 	| -0.3826027561924905 	| -1.3790530739322628 	| -1.2511066417091417
75 	| [103] 	| -0.7693398166396128 	| -1.8142434386630708 	| -1.9258808021693345
76 	| [116] 	| -2.076851248875306 	| -1.538508439839978 	| -1.5555483481084875
77 	| [101] 	| -1.871315872893526 	| -1.9644204547108286 	| -1.9695303162180495
78 	| [102] 	| -0.609781096965945 	| -1.7058343539292462 	| -1.7904675456803834
79 	| [104] 	| -1.8042641603352194 	| -1.785278494519036 	| -1.6798056640507637
80 	| [105] 	| -3.2804712338986155 	| -1.9591860146343776 	| -2.036247514165119
81 	| [116] 	| -0.262911078325059 	| -1.3152953723959668 	| -1.1665748735736552
82 	| [101] 	| -1.5574314777888827 	| -1.266445551591098 	| -1.2518868203154443
83 	| [103] 	| -3.40892437784952 	| -2.4045991248238194 	| -2.4822815582546642
84 	| [105] 	| -2.1875163887723685 	| -2.6677014234150485 	| -2.9424079974094606
85 	| [104] 	| -1.2099176414055908 	| -1.8061525844614927 	| -1.7505005980321042
86 	| [116] 	| -2.8078660290488484 	| -1.5705508296329849 	| -1.5017396817443356
87 	| [102] 	| -1.776335921145503 	| -1.0646276109030857 	| -0.9104204323737751
88 	| [101] 	| -0.07865767736951512 	| -1.2935960411456415 	| -1.3932501995782618
89 	| [103] 	| -3.0439367159938806 	| -4.121048724980689 	| -4.605837842795348
90 	| [105] 	| -3.2085861028901554 	| -1.6473388760493235 	| -1.6264057173202242
91 	| [102] 	| -0.6638295984290901 	| -0.9617057505541596 	| -0.652736269955638
92 	| [104] 	| -1.1932552455558354 	| -1.0118676871387846 	| -0.8027152574496017
93 	| [101] 	| -3.7225297946565523 	| -3.163003277546789 	| -3.3845974422735496
94 	| [116] 	| -1.0269695397016965 	| -1.9412932839337154 	| -2.0461335085141017
95 	| [103] 	| -0.6349707569518328 	| -1.6829585170702732 	| -1.68087909658335
96 	| [104] 	| -2.8011279483482774 	| -1.6506995659917858 	| -1.6834005209280924
97 	| [101] 	| -3.6567538682446337 	| -2.0715198290948686 	| -2.2019764860271698
98 	| [116] 	| 0.02839061195057324 	| -0.9166881407540517 	| -0.8174459887091612
99 	| [102] 	| -2.1427240058522883 	| -2.803043231300109 	| -2.9406172719732386
100 	| [103] 	| -3.1311456075312254 	| -2.136009143374163 	| -2.247675463756007
101 	| [105] 	| -0.3103704873334783 	| -1.6368717056825273 	| -1.6144306637650623
102 	| [116] 	| -1.7775177116088692 	| -1.9267927588045826 	| -1.8865028054665003
103 	| [102] 	| -4.2806973364749235 	| -1.526171175743277 	| -1.486173682230402
104 	| [104] 	| -0.908322635378601 	| -1.987418505761254 	| -2.0994602085121694
105 	| [105] 	| -0.6176688503144463 	| -1.975822140308896 	| -1.9721867758231817
106 	| [103] 	| -2.5400946876765156 	| -1.890616422288584 	| -2.048826612905279
107 	| [101] 	| -2.1793667798499854 	| -1.23867388826868 	| -1.09706403442787
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
6 			| 6 				| 6 					| 6 
Updated all three classifiers, this trial is now included in the training set
------------------ Run 1 Trial 3  (total trials: 3/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
108 	| [111] 	| -1.1177403651085696 	| -0.499133034973142 	| -0.566391464227174
109 	| [103] 	| -3.119341397948355 	| -2.7102227940243866 	| -2.9610123099354815
110 	| [106] 	| -0.13147787896737295 	| -1.6645507714014347 	| -1.7119664521100015
111 	| [104] 	| -1.8580058799199217 	| -1.6462081100179873 	| -1.7755069784684927
112 	| [105] 	| -2.5553924181713397 	| -1.5884923085722875 	| -1.6894105336996952
113 	| [102] 	| -1.7941773149188318 	| -2.441943433570902 	| -2.5601383292389945
114 	| [106] 	| -0.9900062214946014 	| -2.3394389054632274 	| -2.4052209135955924
115 	| [104] 	| -2.4753405146712466 	| -1.6269726439538559 	| -1.5060584626260316
116 	| [111] 	| -1.2562251660353163 	| 0.4027060480370388 	| 0.8066007752633504
117 	| [102] 	| -2.450376947188997 	| -4.5809186573570155 	| -4.95988357610311
118 	| [105] 	| -1.3671983011212432 	| -1.645103126786231 	| -1.6351554667315957
119 	| [103] 	| -3.0763966228355555 	| -1.919675823006458 	| -2.0374781879502697
120 	| [106] 	| -1.2881331650722982 	| -1.7792771496863213 	| -1.7095355898034217
121 	| [104] 	| -1.2422693531211102 	| -1.3408444643947397 	| -1.3269456767098506
122 	| [102] 	| -2.626655260213434 	| -1.8887854788728842 	| -1.8452438735004952
123 	| [103] 	| -1.8806204696890174 	| -2.8501610911820756 	| -3.0464625786811776
124 	| [105] 	| -1.2648853550328623 	| -1.249074013812518 	| -0.9966667934081465
125 	| [111] 	| -1.8094320561702273 	| -0.14936866008078997 	| -0.11182104304670032
126 	| [104] 	| -3.7986683946514104 	| -4.121052858025352 	| -4.465652436502513
127 	| [103] 	| -0.7556577126261921 	| -1.3306847183942765 	| -1.3551179292691802
128 	| [105] 	| -1.612007714743817 	| -1.9465547448032305 	| -2.03951429229502
129 	| [106] 	| -3.71698717384315 	| -2.30127023076495 	| -2.319286980815834
130 	| [102] 	| -1.185850485757133 	| -0.3919854140060737 	| -0.06171259165760351
131 	| [111] 	| 0.4140982237828612 	| -1.414619575969057 	| -1.7186282478864447
132 	| [105] 	| -2.743357928463781 	| -3.201367965016753 	| -3.403041498664193
133 	| [104] 	| -2.486442131846814 	| -1.0902092097620406 	| -1.0032072857306673
134 	| [106] 	| -1.4112818756655436 	| -1.4240814809406976 	| -1.4893690053054274
135 	| [111] 	| -1.0465605281301409 	| -1.0121390956574285 	| -0.8267806686234865
136 	| [102] 	| -4.5246888656517985 	| -3.59470013106257 	| -3.977905137308951
137 	| [103] 	| -0.5048768497316958 	| -0.8055609000043 	| -0.5698651253140319
138 	| [105] 	| -1.7717347964652697 	| -2.0175570447625755 	| -2.141904263841602
139 	| [104] 	| -2.6743980993065097 	| -1.6156493830814609 	| -1.5152939573440862
140 	| [102] 	| -0.9935836475265787 	| -1.3322443240160058 	| -1.255001942198492
141 	| [111] 	| -1.2273582928449556 	| -2.7172087604056783 	| -2.9634918494644036
142 	| [103] 	| -2.282952452323212 	| -1.6480706216643877 	| -1.633912614265923
143 	| [106] 	| -3.011525322990895 	| -1.625901480711855 	| -1.497488846529621
144 	| [105] 	| -0.812225066498859 	| -1.7459937952884483 	| -1.7904604640804045
145 	| [104] 	| -1.3715795152397583 	| -1.5626768268687408 	| -1.5323956196300104
146 	| [103] 	| -3.5388607037061206 	| -3.219294410242068 	| -3.5571949712885162
147 	| [106] 	| -0.9590781748394633 	| -0.9251234078581372 	| -0.6875693895252913
148 	| [102] 	| -1.39071730965729 	| -1.1070236590145246 	| -0.9996709378192515
149 	| [111] 	| -2.02338181147776 	| -2.0620586808194306 	| -2.1454385149670836
150 	| [104] 	| -1.8351966214659192 	| -3.0718430010421116 	| -3.4154002955331073
151 	| [105] 	| -2.1593201310215617 	| -1.6106802902413733 	| -1.5246531695258998
152 	| [106] 	| -0.7136341585502339 	| -1.214543903959771 	| -1.2126948342403374
153 	| [102] 	| -2.06781465372382 	| -1.4602104550321149 	| -1.2241140496488754
154 	| [111] 	| -0.3139068725943104 	| -1.4804139254295068 	| -1.686738480136738
155 	| [103] 	| -1.694622641623729 	| -3.024802630849087 	| -3.259312833810698
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
1 			| 1 				| 1 					| 1 
Updated all three classifiers, this trial is now included in the training set
------------------ Run 1 Trial 4  (total trials: 4/108) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
156 	| [105] 	| -1.7138524693791592 	| -2.0520625331501936 	| -2.1413897025474267
157 	| [103] 	| -0.8180158470086489 	| -1.1353075761166274 	| -1.0052356837661083
158 	| [114] 	| -2.588837545866409 	| -0.8829728677517442 	| -0.8601376432337934
159 	| [102] 	| -0.741451953395017 	| -0.898479916583512 	| -1.050276998856181
160 	| [106] 	| -1.386013897480693 	| -2.974463344663407 	| -3.2088616886657073
161 	| [101] 	| -2.8524037585734234 	| -2.5558053462908763 	| -2.633933908922595
162 	| [105] 	| -1.2635056394248654 	| -0.4030592066264074 	| -0.06761261448404321
163 	| [103] 	| -1.5282990251916801 	| -1.532300999600101 	| -1.4332921642875567
164 	| [106] 	| -1.0843763858248572 	| -1.1793871242680478 	| -1.1359463541477244
165 	| [101] 	| -3.7960366777375603 	| -2.6119319769212668 	| -2.943476784523591
166 	| [102] 	| -2.1594038120676218 	| -3.126685228564189 	| -3.300717831384336
167 	| [114] 	| -0.8018181505977375 	| -1.005317961611825 	| -0.7202267576615253
168 	| [106] 	| -2.95145048907543 	| -1.1699758426057887 	| -1.1455315204848906
169 	| [103] 	| -1.3285134634120932 	| -1.7409705018025932 	| -1.8658954594502675
170 	| [102] 	| -2.090223627591383 	| -2.2136184148560103 	| -2.4017649828696808
171 	| [114] 	| -1.5745720543653836 	| -2.4459743907520117 	| -2.563095972072453
172 	| [101] 	| -2.0362846472572067 	| -1.585424571947924 	| -1.6340678977788898
173 	| [105] 	| -0.6232823987429363 	| -0.4269202779270782 	| -0.27453356615853364
174 	| [106] 	| -1.9642216301506166 	| -2.3630939787182275 	| -2.4299043959057367
175 	| [102] 	| -2.842740221275422 	| -2.548740006511605 	| -2.613864350155523
176 	| [103] 	| -0.893325358090407 	| -1.841368654572982 	| -1.9971696554238143
