New log file - 2025-05-26 01:40:05
================================ Calibration ================================
Calibration data filenames: ['P5_S8/anonymized/auditoryAphasia_HP_350_Block1_Run1.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block1_Run2.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block1_Run3.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block1_Run4.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block1_Run5.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block1_Run6.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block2_Run1.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block2_Run2.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block2_Run3.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block2_Run4.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block2_Run5.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block2_Run6.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block3_Run1.vhdr', 'P5_S8/anonymized/auditoryAphasia_HP_350_Block3_Run2.vhdr']
------------------------- Preprocessing configurations -------------------------
filter_band: (0.5, 16)
non_eeg_channels: ['EOGvu', 'x_EMGl', 'x_GSR', 'x_Respi', 'x_Pulse', 'x_Optic']
decimate: 10
montage: standard_1020
filter_method: iir
only_eeg: True
tmin: -0.2
tmax: 1
baseline: None
channels_to_discard: ['AF7', 'AF3', 'AF4', 'AF8', 'F5', 'F1', 'F2', 'F6', 'FT7', 'FC3', 'FCz', 'FC4', 'FT8', 'C5', 'C1', 'C2', 'C6', 'TP7', 'CP3', 'CPz', 'CP4', 'TP8', 'P5', 'P1', 'P2', 'P6', 'PO7', 'PO5', 'POz', 'PO6', 'PO8', 'Oz']
channels: ['Fp1', 'Fp2', 'F3', 'F4', 'C3', 'C4', 'P3', 'P4', 'O1', 'O2', 'F7', 'F8', 'T7', 'T8', 'P7', 'P8', 'Fz', 'Cz', 'Pz', 'FC1', 'FC2', 'CP1', 'CP2', 'FC5', 'FC6', 'CP5', 'CP6', 'F9', 'F10', 'P9', 'P10']
fs: 100.0
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
X.shape (epochs, features): (6372, 124)
y.shape (epochs,): (6372,)
----------------------------------------------------------------------
n_calibration_trials: 84
n_calibration_epochs: 6372
with the per-run iteration structure:
[[15 15 15 15 15 15]
 [ 8 15 13 15 15  8]
 [ 8 11 15 14 15 15]
 [15 15 15  8 13 15]
 [11  8 15 15 15 15]
 [15  8  8  8 15 14]
 [15  8 15 15 15 10]
 [15 15 15 15 13 15]
 [10 15 15 15 13 15]
 [15 10  8 15  8  8]
 [ 8 15  8  8 15  9]
 [15 15  8 15  9 15]
 [ 8 11  9 15 12  8]
 [ 8  8 15 15 15 15]]
Trained all three classifiers on the calibration data.
================================ Online ================================
Online data filenames: ['P5_S9/anonymized/auditoryAphasia_HP_350_Block1_Run1.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block1_Run2.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block1_Run3.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block1_Run4.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block1_Run5.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block1_Run6.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block2_Run1.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block2_Run2.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block2_Run3.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block2_Run4.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block2_Run5.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block2_Run6.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block3_Run1.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block3_Run2.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block3_Run3.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block3_Run4.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block3_Run5.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block3_Run6.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block4_Run1.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block4_Run2.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block4_Run3.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block4_Run4.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block4_Run5.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block4_Run6.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block5_Run1.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block5_Run2.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block5_Run3.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block5_Run4.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block5_Run5.vhdr', 'P5_S9/anonymized/auditoryAphasia_HP_350_Block5_Run6.vhdr']
Same preprocessing configurations as for the calibration data
------------------------- Feature extraction -------------------------
time_interval_boundaries: [0.1 0.2 0.3 0.4 0.5]
data_is_channel_prime: True
----------------------------------------------------------------------
n_online_trials: 180
n_online_epochs 12276
with the per-run iteration structure:
[[15 15 15 15 15 15]
 [15  8  8 15 15 15]
 [15 15 12 15 15 15]
 [ 8 10 15 15 15 15]
 [11 15 15 15  8  8]
 [ 8  8  8 15 15 15]
 [14  9 15  8 15 15]
 [15 15 15 15 11 15]
 [ 8  8  8  8  9 13]
 [ 8 15  8 15  9  8]
 [15  8  8 11 14 15]
 [15 15  8 15  8  8]
 [ 8 10  8  8  8  8]
 [ 8  8  9  8  8  9]
 [ 8 15 12  8  8  8]
 [ 8 11  9 15 11  9]
 [ 8  8  8  8 13 15]
 [15  8  8 10  8 15]
 [15  8  8  8 11 12]
 [ 8 15 14  9  8  9]
 [ 8 12  8 13  8  9]
 [ 8  8  8 15  8 15]
 [ 8  8  8 15 15  9]
 [14 10  9  8  8 15]
 [ 8  8  8  8  8 15]
 [ 9  8  8  8 15 10]
 [15 15 11  8  8 15]
 [15 15 15 15 15 15]
 [15 15 10 15 15 10]
 [15 14 15 15  8 15]]
Online simulation starts
Number of online trials: 180, which is 30.0 runs
76 	| [101] 	| -2.7474661698814455 	| -2.3648398996736892 	| -2.5412982346404958
77 	| [106] 	| -1.8651096288954365 	| -1.695386342994654 	| -1.779718016673118
78 	| [103] 	| -1.8891526683473956 	| -2.5041141465875714 	| -2.5061841043244506
79 	| [102] 	| -1.306222726353706 	| -1.1952858710937773 	| -1.0829311584594077
80 	| [101] 	| -2.2954310838232184 	| -2.2600390313561474 	| -2.3041845062606074
81 	| [106] 	| -1.3969070459229618 	| -1.1621812432103802 	| -1.1257663002017972
82 	| [115] 	| -1.38381929589936 	| -1.6105223118327043 	| -1.612324331505433
83 	| [104] 	| -2.0165975182996627 	| -2.171517381202185 	| -2.193669842898214
84 	| [102] 	| -0.43261433887433887 	| -1.0394957761703312 	| -0.8373869038749362
85 	| [106] 	| -2.8428812637098884 	| -2.441657574569684 	| -2.534027519596296
86 	| [101] 	| -0.9552651548388058 	| -1.2348124678417665 	| -1.2643464935460544
87 	| [104] 	| -1.467385966068889 	| -1.52034937941691 	| -1.5002975889688683
88 	| [103] 	| -2.666125519356318 	| -2.195878952900935 	| -2.425742391911181
89 	| [115] 	| -2.4327643212948042 	| -2.103474921571806 	| -1.8930618802831232
------------------ End of trial ------------------
{real_word} | {LDA_prediction} 	| {SLDA_prediction} 	| {BTLDA_prediction} 
5 			| 5 				| 5 					| 5 
------------------ Run 1 Trial 2  (total trials: 2/180) ------------------
{epoch} | {word_id} | {LDA} 				| {SLDA} 				| {BTLDA} 
90 	| [101] 	| -3.363074367307509 	| -2.8211104342765156 	| -3.0668018702650572
91 	| [106] 	| -0.9777186627748877 	| -1.1678507258687743 	| -1.0173439525098489
92 	| [113] 	| -0.8226823529940471 	| -0.8719790716487835 	| -0.7845413753401607
93 	| [104] 	| -2.2062911134045082 	| -1.9425466483918554 	| -2.148278275704125
94 	| [105] 	| -1.6396686793661635 	| -1.9126634996363632 	| -1.9687038974446809
95 	| [102] 	| -2.1903821224913256 	| -2.274999222913085 	| -2.1981691600933737
96 	| [113] 	| -2.0025852494667666 	| -1.7358571943021692 	| -1.8420272707463599
97 	| [104] 	| -2.2537490611003683 	| -2.0677487433428112 	| -2.1334272440827977
98 	| [101] 	| -1.9341319507723829 	| -1.6124000801871141 	| -1.5003572361904898
99 	| [106] 	| -2.2138449564868736 	| -2.0880373960850576 	| -2.217298255226575
100 	| [105] 	| -2.305283540572926 	| -1.9867451275895551 	| -2.007406688315878
101 	| [102] 	| -0.9564715912582316 	| -0.7824957469780479 	| -0.8079206034902849
102 	| [101] 	| -1.569046712727072 	| -1.6689997017090097 	| -1.7601192382330861
103 	| [113] 	| -1.9174631026266142 	| -1.7563453371071673 	| -1.815366251893621
104 	| [104] 	| -2.644996373916614 	| -2.402553311454205 	| -2.389846129151213
105 	| [105] 	| -1.1778787378303845 	| -1.3215346025696824 	| -1.1029997338313824
106 	| [106] 	| -2.3437277171819604 	| -2.3098586962398837 	| -2.220702579549197
107 	| [102] 	| -2.4659254678413562 	| -2.2848488951527566 	| -2.4830645861149847
108 	| [104] 	| 0.1909760151141373 	| -0.2327273724377843 	| -0.14844297214313384
109 	| [101] 	| -1.961843790382203 	| -2.05151104507357 	| -1.9135119962433715
110 	| [106] 	| -2.2925370741202835 	| -2.269455202107199 	| -2.319427629328883
111 	| [113] 	| -1.86094074128277 	| -1.6726304082832504 	| -1.5670382944421721
112 	| [102] 	| -1.252521167506263 	| -1.2826420369469036 	| -1.2885322938417718
113 	| [105] 	| -2.2560417182288566 	| -1.9159564628824746 	| -1.9707642893434127
114 	| [101] 	| -2.12404284437307 	| -1.880347748960955 	| -2.0266126928030386
115 	| [104] 	| -1.6342218189120954 	| -1.7082750883828643 	| -1.808010962795829
116 	| [102] 	| -0.8552444976951386 	| -0.9299235823173907 	| -0.8828997591342589
117 	| [105] 	| -2.3936676795438956 	| -1.9919705159044023 	| -1.9098631709501674
118 	| [113] 	| -2.2661602078286043 	| -2.181267754735058 	| -2.305694435732063
119 	| [106] 	| -2.0940058691260006 	| -2.260698863671423 	| -2.3720358358698936
120 	| [101] 	| -2.56297135513593 	| -2.196463570347642 	| -2.2154618032732136
121 	| [104] 	| -1.233805249363231 	| -1.2431273377656837 	| -1.0891038389471757
122 	| [113] 	| -2.110681193375952 	| -2.103802564569434 	| -2.065819002446966
123 	| [105] 	| -0.38664570090534034 	| -0.3775097016767015 	| -0.2861525206991562
124 	| [102] 	| -1.8960071646489436 	| -1.8517938827698626 	| -1.9786449349321735
125 	| [106] 	| -2.049235845676929 	| -2.0165486942886974 	| -2.1442263363798717
126 	| [104] 	| -2.3956857518481627 	| -2.66791132130736 	| -2.6138002390086728
127 	| [105] 	| -2.1028495693738036 	| -1.8816540780522206 	| -1.926288705830123
128 	| [102] 	| -1.8359769856242092 	| -1.8061184048066046 	| -1.9301291402039595
129 	| [106] 	| -1.3901513954665732 	| -1.5883394498863312 	| -1.688047600438543
130 	| [101] 	| -2.512053514352737 	| -1.9575351285976972 	| -2.062948611321917
131 	| [113] 	| -2.7726240927610863 	| -2.322901775585211 	| -2.350970185834666
132 	| [102] 	| -2.333731286852105 	| -2.058342988531855 	| -2.0541410852662056
133 	| [105] 	| -3.5858946397356752 	| -2.68932483067167 	| -2.804260900227251
134 	| [106] 	| -1.4823878545520306 	| -1.7202487163723008 	| -1.7283400770341126
135 	| [101] 	| -2.7048414652164077 	| -2.0173584827493194 	| -2.1519262573295617
136 	| [104] 	| -2.7044569251308848 	| -2.4417615201193366 	| -2.2639938838819984
137 	| [113] 	| -0.7865015057815827 	| -0.8128917325471653 	| -0.7339860039769948
138 	| [105] 	| -1.1605817068600648 	| -1.441365694994068 	| -1.6861706907446539
139 	| [101] 	| -1.313719372642328 	| -1.9744289193674769 	| -1.798116905171865
140 	| [102] 	| -2.747390547485206 	| -2.1581495888992777 	| -2.2967762321591585
141 	| [104] 	| -3.126875500314088 	| -2.6494831836246258 	| -2.889436715214276
142 	| [106] 	| -0.82672970597691 	| -1.0160298863071655 	| -0.9556687396500696
143 	| [113] 	| -0.9554826184797632 	| -1.2573962638769935 	| -1.19643623643956
144 	| [105] 	| -3.2159168361528256 	| -2.778825765700809 	| -3.117826768685847
145 	| [104] 	| -1.869773718766742 	| -1.7644234803400214 	| -1.7356037506401552
146 	| [106] 	| -1.4167736785068523 	| -1.1948563961206307 	| -1.2506215690894926
147 	| [113] 	| -1.8460109587191065 	| -2.1382416671751083 	| -2.051180798616289
148 	| [101] 	| -0.992663007292793 	| -1.1200564278316127 	| -1.171725125799688
149 	| [102] 	| -4.131467972942433 	| -3.5219352840220752 	| -3.7214251273135854
150 	| [106] 	| -2.2386092530890305 	| -2.0057701738168663 	| -2.0166771936985817
151 	| [113] 	| -1.18243722290167 	| -1.5024833611614214 	| -1.3820326394003382
152 	| [104] 	| -1.9989502620224449 	| -1.9699513020075932 	| -2.1171516434943873
153 	| [105] 	| -2.894040448162709 	| -2.311373474968317 	| -2.5809256298734997
154 	| [101] 	| -1.3371191334261214 	| -1.8096374972967149 	| -1.7877957809818237
155 	| [102] 	| -1.5881246575269106 	| -1.7676137685370668 	| -1.7504213163598992
156 	| [113] 	| -3.320507726562056 	| -2.453856333432561 	| -2.7400574979855685
157 	| [105] 	| -1.0656653516839498 	| -1.3042947409358152 	| -1.089406490358185
158 	| [101] 	| -2.4467164461930166 	| -2.17936153720879 	| -2.429848909201055
159 	| [104] 	| -3.4491592168978618 	| -3.1509658972490335 	| -3.2358386661932856
160 	| [106] 	| -1.8943250073666227 	| -2.110416985508673 	| -2.0641662720630047
161 	| [102] 	| -0.8904555209552323 	| -1.0596274842829179 	| -1.0175085995521718
162 	| [101] 	| -3.1732597977630745 	| -2.472219373403801 	| -2.706141065233408
163 	| [113] 	| -1.8160672822717567 	| -2.013646671684005 	| -2.09921426258791
